RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
95073,85737,Arizona,3095,288200,302800,296400,282800,281600,273300,256700,255700,255400,2.56E+05,228600,219600,215700,216900,2.22E+05,234200,263800,263700,265700,257900,261300,252400,253500,264300,264600,259500,252200,263100,259600,265100,252800,249600,222900,2.15E+05,203900,226600,2.35E+05,239900,238500,237200,236400,2.32E+05,2.29E+05,222400,222200,2.30E+05,233900,224400,224700,2.30E+05,237600,241700,244200,2.43E+05,251700,260100,255100,235500,239800,248200,2.52E+05,245200,252900,256700,256900,265400,266300,266600,260700,251900,255200,250600,2.59E+05,251700,243700,244300,245900,253900,251100,250100,245700,251300,249100,251600,242800,242900,241700,267700,271100,266100,239600,258200,260700,2.65E+05,252100,252600,258900,258400,264800,257800,260800,253400,255400,248800,2.58E+05,2.55E+05,248500,250100,259400,273800,270100,272200,263600,246800,258100,273500,291700,290600,282100,305900,296500,316900,304900,313900,298300,299400,299500,306400,283100,265900,260700,
74894,38583,Tennessee,3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92400,91800,81400,82500,79600,86600,90500,91600,85500,81300,82600,82300,85100,86400,89600,97900,113100,112400,1.03E+05,79400,77200,7.90E+04,91800,94500,102200,101600,105800,99100,101200,100700,101100,100200,93800,99700,1.03E+05,104900,101700,104600,1.06E+05,107700,1.08E+05,108700,117500,108300,115500,102800,115100,110200,121300,121900,119900,131500,132100,1.40E+05,121500,
84652,60655,Illinois,3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176300,1.67E+05,162300,168700,170800,173300,168200,180300,171600,178400,161800,181900,180700,194600,195800,191300,1.72E+05,1.68E+05,172200,178500,174200,183900,189200,186200,191100,195400,2.03E+05,205500,207300,218700,214500,2.12E+05,2.02E+05,186300,201300,2.04E+05,217800,205600,194200,192600,194300,196400,206300,2.07E+05,228400,223600,222400,210300,190400,186400,1.86E+05,207300,210900,2.16E+05,216300,225800,229600,2.26E+05,215200,213700,215600,217700,223500,228100,243600,230400,221500,225300,229600,236100,230800,242900,243700,234500,221900,222300,240800,2.54E+05,261800
94740,85024,Arizona,3098,246800,246300,232100,227900,228100,2.34E+05,228700,225700,2.27E+05,212500,214300,207600,206700,186500,173500,171500,1.61E+05,166800,161100,169300,169800,182300,194200,175400,168100,147700,153700,153300,168900,179100,174400,159300,142200,137300,142400,1.51E+05,155400,150900,144900,139200,136900,131200,132700,1.34E+05,132500,137300,136400,135900,129300,119700,120200,1.31E+05,134500,138900,127500,139400,136600,155400,152300,163200,161700,170500,173200,171200,172800,180500,186100,161800,155700,143100,170500,1.63E+05,176500,1.81E+05,1.85E+05,182200,180100,185100,188400,187100,179200,1.76E+05,1.74E+05,1.88E+05,185600,183300,183600,189700,195800,194800,193500,1.89E+05,195400,204500,212400,209800,204700,203700,220900,228600,226100,213300,209800,215500,215500,219700,241100,243400,244400,225800,2.29E+05,229900,232500,234100,237100,2.46E+05,250500,2.49E+05,252200,2.48E+05,255900,259200,268100,263600,245100,241600,239200,2.53E+05,2.53E+05,255500,265300,267300
62265,11793,New York,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363800,3.72E+05,370100,374700,389800,402800,415100,407100,396500,390300,380700,387500,374500,389200,398600,414800,4.16E+05,4.04E+05,395200,388800,407700,422900,428400,398100,397100,394400,407600,394700,395700,402900,403300,407800,406200,413400,426900,4.36E+05,443600,442400,439800,450900,443900,449400,444100,445400,438500,431500,436500,436700,442900,4.34E+05,443100,440900,436900,430300,441800,466100,486500,504800,502100,494300,484900,485800,482800,471300,4.81E+05,487900,489600,495300,522100,
84287,60018,Illinois,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192600,206300,203600,221100,199900,212300,199600,208700,201800,203700,202600,207700,210300,207700,206100,204800,211600,213400,202200,198200,2.08E+05,226300,228700,223200,2.20E+05,219500,218400,223800,221600,211600,210300,213300,229700,233700,232900,229400,235500,241100,248200,238200,254500,247800,256300,2.41E+05,235900,2.29E+05,222300,2.19E+05,225700,2.30E+05,232600,221100,224300,229900,237300,242500,249200,2.51E+05,241400,250500,251800,249600,252600,242300,248300
72051,32539,Florida,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118200,118800,122100,123100,125800,1.26E+05,132800,131800,133100,132500,136700,141400,144200,143400,139300,142700,1.47E+05,155400,152100,159200,148700,1.52E+05,149100,163400,1.67E+05,1.63E+05,1.58E+05,147100,148900,150800,161700,162200,163200,176200,189100,
67167,22153,Virginia,3102,4.20E+05,405100,371900,363300,353100,350200,347300,3.63E+05,334700,332700,316600,341300,346200,342800,323600,326600,340300,369600,377200,387700,368900,348400,343900,3.64E+05,370500,394600,382300,391700,356300,390900,388100,397700,3.57E+05,337400,355800,404900,425300,4.03E+05,372500,3.74E+05,3.81E+05,3.74E+05,406600,406500,406300,356600,364800,379300,386400,367900,359100,375600,388900,381100,382800,403300,404700,382500,385800,399400,427500,399400,392500,395500,406900,421500,423900,447900,440100,448800,439600,443500,447500,450200,458400,441800,423100,412100,449700,455900,461600,437100,433700,456800,4.40E+05,462400,446600,4.54E+05,451600,453300,446100,440900,4.27E+05,428900,423900,433900,433300,417100,417300,427700,451200,450600,447500,435800,449600,457400,463300,450100,457300,468200,481100,484700,4.83E+05,478100,483400,477500,488100,466500,470900,478600,4.93E+05,500100,470400,4.70E+05,4.56E+05,471500,460500,473100,456300,471800,492900,
70916,30143,Georgia,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136800,140500,128700,128500,1.34E+05,129500,134400,133900,146100,145200,137100,134800,122100,120300,117200,124300,129300,123300,128300,124100,135800,139100,148300,146300,142800,1.48E+05,164600,169500,1.77E+05,172200,164100,153600,144600,147600,131300,137200,140900,159300,152700,149200,153100,165700,180500,186600,177700,176200,155900,162100,161900,168900,166500,165900,169100,166800,1.64E+05,167400,172100,180400,182200,216600,216300,214200,181600,176500,182100,176600,180700,180600,192200,195800,200100,199800,205800,211600,220600,225600,222400,219400,220500,219900,227200,226300,221300,219300,227100,234100,230800,214400,2.20E+05,202900,212200,227600,261700,263200,
66246,20152,Virginia,3104,489700,423500,419700,397700,414700,374900,394400,396200,411300,396300,438700,433800,433800,377200,379600,388100,390300,402700,393900,394200,378600,376700,418500,432700,446600,409800,427700,433300,444100,430400,415500,431600,432800,435200,411500,421900,419900,414100,430400,422900,469400,413300,413800,360100,3.69E+05,3.88E+05,435400,444300,420700,387600,387900,419600,446300,433300,439700,444600,456600,441200,393400,3.94E+05,385600,398700,406800,430900,467600,471900,436400,396400,391500,402200,422700,4.28E+05,429600,421300,424700,433300,445700,435700,428100,418300,420300,434100,481400,482200,474200,423700,422900,418200,421700,415900,437600,441100,448400,431300,426300,471200,484600,501400,458900,450600,4.32E+05,434300,443100,455400,461100,450200,453100,442800,4.33E+05,426400,420900,436300,438400,462100,462800,468200,460300,4.65E+05,464500,458300,461300,460800,476600,484200,492200,501900,473300,490900,471100,492100,460800,
77616,45356,Ohio,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56300,56700,57500,58600,57200,65900,69900,69300,5.80E+04,53900,58800,56300,69500,68300,72800,6.00E+04,67900,66200,62800,66200,8.00E+04,84300,80500,7.30E+04,75500,74400,74400,77600,78800,73700,67700,70100,72300,76500,69400,88700,80400,83200,61800,63800,62200,62100,75100,74700,74800,60300,63500,66700,71800,73500,7.20E+04,72800,71500,72500,71700,71600,69100,68100,69400,83900,82300,77800,64800,66500,74300,83400,84800,81700,82400,86400,92600,92700,96300,98200,95300,90500,84900,84200,87800,90600,90800,88700,86700,108500,115900,114900,97500,85500,81500,73900,79100,85400,90200,93200,88900,99600
81412,53593,Wisconsin,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49E+05,274300,270700,286800,302100,308100,305200,289100,254400,240500,240400,259900,269200,276800,2.76E+05,279900,280900,287200,285900,275400,276500,283500,283700,288900,2.87E+05,300300,310500,311400,308300,303800,308800,317900,316500,322700,325900,333100,329200,323500,311300,303300,302800,302800,325200,330800,336800,353200,368600,364100,340300,3.25E+05,336500,3.39E+05,332300,325400,305800,322100,329800,346400,331900,340300,335400,329700,330300,358700,365900,364900,338600,335500,,,
85076,61611,Illinois,3107,141100,137500,126700,120900,116300,114300,112300,104800,97900,95900,106400,112800,123800,108800,111900,103300,107700,109500,111200,105300,9.80E+04,103600,123500,121100,116400,108400,118900,127300,116500,110600,102200,107200,110900,116800,119400,105200,102300,106700,119900,122600,117200,120800,120100,127900,123300,123300,123400,117800,108500,102600,104400,113200,110800,114400,119300,124300,141500,1.38E+05,142100,128800,133400,133500,128100,126200,129700,132600,127100,121300,122500,121400,1.14E+05,111700,110400,113300,119200,128900,129100,1.28E+05,1.13E+05,123400,128700,135800,139900,133700,133100,120700,120400,119400,115600,113800,114300,113500,116300,1.08E+05,125100,135400,143100,132500,119400,118200,119600,119800,124700,119200,116300,115500,113800,128500,127800,128100,118400,109100,102300,104800,115700,123500,117200,120200,125200,132600,128600,141300,134800,135500,1.22E+05,1.23E+05,117100,119100,115800,120700,128800,128700
72064,32563,Florida,3108,198600,185600,194100,207900,203500,198100,191800,194900,186400,194400,192200,208900,185200,1.81E+05,157200,163300,158600,170900,180400,188700,192800,185200,181200,178200,183900,189800,185400,171900,1.52E+05,143800,1.68E+05,187700,190400,1.73E+05,171600,175300,1.60E+05,156200,150400,163200,152800,162800,164900,172700,161700,180700,170600,183200,1.59E+05,173400,158700,162800,172400,178900,181800,174200,1.71E+05,178700,1.74E+05,183700,178600,176200,172600,1.98E+05,208400,206400,180100,169200,174300,173700,179100,182200,190900,185300,1.81E+05,172800,169400,1.60E+05,1.63E+05,173500,194900,199100,189700,1.77E+05,160900,179900,183600,209400,199200,201400,1.90E+05,207500,208600,210300,196800,191900,191300,194300,197400,200400,199400,203300,203600,209200,208300,205400,209200,212900,214300,212700,217100,223700,223400,220900,220400,220700,215500,216200,211900,234800,240300,245400,230500,220900,216300,236700,246500,2.57E+05,239800,2.38E+05,235800,
84432,60187,Illinois,3109,317600,293700,336500,3.27E+05,332800,330300,321800,333100,299100,327800,328200,327200,279800,275300,271800,287600,269200,272500,261900,263400,282400,297600,287100,265300,289900,297200,296500,266100,271400,2.94E+05,272600,2.96E+05,2.79E+05,293100,248200,229500,236700,2.47E+05,2.51E+05,2.49E+05,257200,276300,2.86E+05,293400,285600,270200,264300,314300,309200,300200,253800,2.50E+05,267400,252600,239600,237400,260700,282700,292400,260900,249300,2.35E+05,260100,289200,298200,305500,3.04E+05,318200,304800,297400,275200,278700,269200,2.65E+05,268300,273600,285900,301200,3.03E+05,303200,327300,338900,3.32E+05,289500,2.79E+05,298500,318700,330200,317200,2.99E+05,266500,261700,271900,287400,290400,302200,319900,328500,308200,299700,296600,293800,288300,283700,295100,301900,3.15E+05,310500,327600,319900,319100,299800,295400,297400,3.12E+05,315300,319600,322900,366700,370500,360500,3.18E+05,305400,307600,310700,336500,325500,334200,317800,328500,318900,362900
79126,48315,Michigan,3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94E+05,172700,159300,183300,212400,208100,186800,169300,177300,193800,178700,171400,172800,206300,220900,192400,186100,1.97E+05,230300,229400,220200,220900,227300,231200,1.98E+05,177300,190600,197500,224300,210500,212400,223300,239200,276400,243100,233700,219400,241400,2.40E+05,247800,250400,264200,256700,236100,222900,225800,2.44E+05,259200,2.66E+05,270500,254100,259600,240300,250400,2.59E+05,280800,282500,263300,276500,282800,292200,285100,286100,2.82E+05,296500,2.80E+05,281700,278800,291900,303100,292500,279900,285700,275200,285500,268500,283100,282800,283700,287700,288400,295900,2.67E+05,264500,2.51E+05,
84701,60914,Illinois,3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283900,243900,219500,194500,159900,156400,147600,160700,1.56E+05,161200,160400,161200,157800,161600,176900,179300,180200,164400,148500,147400,160300,173300,177400,164900,161200,156200,160700,1.70E+05,182800,1.76E+05,177900,1.76E+05,182600,181400,165700,161400,159600,167500,177800,174900,194900,189100,169400,153900,152400,169500,172900,173400,179500,178600,171100,166800,160400,170700,174900,171800,158900,159900,162600,177100,183100,185700,178700,174800,169200,172200,165900,1.89E+05,188200,191700,178800,186200,185100,178900,180500,1.90E+05,196800,194900,1.84E+05,
63484,14227,New York,3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114700,110800,111600,111800,119700,123100,122200,126900,121900,123200,121500,129700,128200,120800,120500,122300,130600,128400,129500,127500,129400,125600,129100,1.27E+05,127300,126400,127400,128100,129100,128600,1.31E+05,131500,131700,133700,1.36E+05,138900,131300,134900,139300,148300,147600,142800,1.44E+05,143300,144900,143200,145600,149300,
96784,92284,California,3113,158900,150900,149600,156800,157500,138400,143300,133900,1.34E+05,118200,109600,106900,105500,102200,101800,104100,1.09E+05,112800,111700,105500,95200,84500,84700,82200,86100,86600,91600,88700,86900,84500,9.20E+04,104100,100800,93300,7.40E+04,7.10E+04,6.80E+04,72400,72500,75200,77700,80700,8.20E+04,88600,91600,93400,84700,81500,88100,91600,92400,82700,84700,85400,95500,97100,95800,93100,90300,103700,103300,104800,97700,97100,103200,110400,120700,117800,109300,103400,108100,111900,116200,1.19E+05,117900,121400,117700,121500,125100,127300,127100,1.20E+05,124500,127800,1.26E+05,127400,125300,131600,129800,126900,125500,132100,145700,151500,147800,148900,154700,155500,152700,147600,148700,1.53E+05,150200,157300,159800,166500,163800,156600,153200,155600,169600,173100,179300,170900,170700,165800,168100,174600,181900,197100,201100,198800,196300,205100,2.09E+05,214900,201900,210800,205900,215200,198800,2.04E+05
96330,91214,California,3114,642700,633300,612500,602300,579500,589600,562900,555300,540700,584200,567200,603500,603900,577600,529300,485300,511400,528400,541800,540400,563500,576700,623900,598700,607700,572900,581400,581100,609500,5.87E+05,547400,530300,579100,585700,564400,521500,528900,514200,519800,505900,527300,525800,515200,523700,514700,522700,472200,479400,458100,455600,438500,429900,464100,477600,527900,535900,545500,529400,529400,526800,551600,578200,6.14E+05,616500,604100,598800,568300,580300,545800,580400,593600,6.45E+05,658800,659900,641700,628700,652800,6.58E+05,661500,638600,632600,658800,653800,6.81E+05,669600,677500,6.89E+05,698500,6.97E+05,6.99E+05,718900,727800,724200,704600,737300,734500,7.23E+05,688200,6.98E+05,723500,739200,755400,746800,743400,736600,723500,711300,717200,782100,775600,760500,706500,726500,732200,7.37E+05,728900,738900,754600,832100,832400,863300,826500,823700,802400,822900,827600,810300,804900,820200,823500,800100,781400
58543,1906,Massachusetts,3115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308900,312700,3.18E+05,319300,316600,3.17E+05,324900,325100,323900,328600,331900,337900,314100,318900,314700,330500,331100,336400,333400,335800,336400,3.44E+05,344300,350800,3.51E+05,348800,341400,340200,345600,345500,347900,362500,374500,373700,3.79E+05,374300,360500,3.41E+05,3.51E+05,376100,3.87E+05,392300,398200,416400,414300,417200,406700,416500,391800,402100,402500,438500,428600,430400,415500,4.35E+05,436700,442100,
58889,2760,Massachusetts,3116,300900,268900,278200,271300,263300,245100,2.53E+05,283600,264500,269200,256400,328300,334600,317800,275500,2.58E+05,271300,266800,276500,304100,293200,297500,281700,294800,287700,2.89E+05,293300,285900,284500,267500,2.74E+05,300600,294500,290900,233400,255600,260600,2.78E+05,288300,277800,296900,256400,262500,259900,261300,2.69E+05,2.41E+05,270200,240900,254400,253800,276600,276400,251700,234700,2.32E+05,230600,248700,235400,276200,295200,296900,273800,256100,264400,261600,291400,296900,2.60E+05,215300,207200,206100,203800,217300,247700,250900,268400,276700,276700,258300,257400,296600,293200,293200,268100,260100,252500,251400,270500,2.78E+05,289100,295600,292700,281200,290900,299800,289900,279400,285200,311100,3.11E+05,307600,296800,302100,280100,300300,327500,352100,343600,337500,366100,351200,342400,291100,301500,306200,338900,330100,313600,317200,328900,326900,349200,351100,342300,297800,285300,308300,322100,348500,339200,
73153,34639,Florida,3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180100,187900,188900,194800,201100,203900,205600,200700,204100,210800,219400,210500,200700,198400,207100,210600,206400,211400,220400,220700,219100,218600,224200,226800,231600,232200,223100,227600,239500,246200,250200,248200,256900,242900,238300,234200,239100,242200,238800,236100,227600,237100,
61978,11003,New York,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78E+05,271800,290700,288200,294200,2.95E+05,293600,290100,283800,296600,289700,307200,2.97E+05,304600,295900,293200,292900,308600,313300,320900,305100,315200,311700,315900,324300,3.22E+05,3.35E+05,337800,353600,345900,336300,325600,333400,338300,352200,348300,342100,323400,316600,327300,334900,3.42E+05,3.46E+05,347900,365700,353500,3.47E+05,334600,350400,3.71E+05,374300,3.69E+05,359200,368500,383300,380700,378200,375400,393900,393600,395800,397900,407700,411100,4.08E+05,3.92E+05,397900,389400,407500,401100,4.11E+05,406800,415100,415400,412800,428800,437100,448100,431800,
99570,98110,Washington,3119,,,,,,,,,,,,,,,,,,,,,,,,,,,490700,4.94E+05,4.81E+05,504300,496100,459100,471400,497100,494100,498400,453900,508700,4.73E+05,483900,464500,464400,4.30E+05,408500,408100,406400,3.85E+05,415400,463300,493500,501100,479100,505800,4.79E+05,454500,431600,423500,487700,508700,533200,507700,498400,483600,4.77E+05,479400,495200,511600,479600,474600,462600,489600,4.90E+05,529800,531900,517200,476800,473500,473300,479200,490900,501900,570300,563700,618200,580100,621900,6.03E+05,604400,601100,609100,565400,572700,554300,6.05E+05,600100,607700,617900,6.28E+05,635200,661500,625900,635200,581300,6.22E+05,632900,680600,705100,701800,690800,6.60E+05,694700,721400,767800,756700,7.62E+05,7.21E+05,756200,782200,852500,881800,870100,835300,783600,759600,809200,811200,820600,787400,737500,825400,800400,828800
60552,7039,New Jersey,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537900,557100,590600,616700,633900,666400,635600,614200,497100,494100,508800,5.83E+05,618500,570900,549700,578400,623700,6.28E+05,6.30E+05,621700,653100,603600,593600,559200,558500,574800,597100,5.98E+05,596800,573700,572300,580900,587400,626500,630400,628300,591300,593800,594300,581600,549800,567400,608700,607600,580100,555500,579700,607500,642700,644600,631600,619600,568500,6.24E+05,580400,6.20E+05,579600,5.98E+05,6.31E+05,640200,644800,622400,604800,612400,591800,680800,670600
65730,19053,Pennsylvania,3121,301600,2.90E+05,260200,258200,269300,273800,263700,250300,240900,244400,237100,262900,2.55E+05,277800,262300,268200,274300,281800,267800,258700,244200,266800,257400,2.49E+05,277500,2.86E+05,289500,254200,256400,259500,2.43E+05,251700,274700,278100,246100,233200,257800,263800,258400,228900,229100,218600,222700,224400,230900,236800,248800,279300,281600,270300,244100,268500,267900,270500,240200,250300,243500,239600,243400,256100,2.74E+05,267800,248700,249800,247500,254600,241900,230800,234100,226300,237600,235700,251400,254900,260400,254800,254400,253800,257500,259200,244500,239600,230200,239200,239300,243900,237600,255400,253900,261200,248500,248900,251700,254600,259500,255400,248400,244200,250800,249700,254100,253600,262400,263500,261300,254600,239600,258300,266800,300100,285700,289800,275400,276700,273300,272400,2.79E+05,287600,266100,268500,277300,295100,292400,284400,295800,2.92E+05,284500,283400,285900,299200,2.83E+05,
77503,45212,Ohio,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128900,126400,133200,133400,136200,123600,128900,129100,130200,128700,127200,137100,133600,141700,124400,131700,121300,1.43E+05,151400,143200,139400,120800,129900,125300,139800,139600,156100,151400,145600,139500,144100,147100,163100,
97915,95003,California,3123,829300,760300,742300,724300,701200,682400,677100,683900,607100,603400,563500,633700,577200,622700,565500,612800,597600,588200,591700,594800,617100,636300,637200,604500,585900,555400,589500,570600,558100,550100,568700,586500,5.79E+05,556600,512500,503900,505300,532800,495200,4.73E+05,520700,580900,598400,602700,565400,557100,505600,521100,551900,550300,566500,547300,6.14E+05,607500,638200,569700,582600,562200,595800,569600,592700,623400,651200,630100,620400,625200,664800,611800,6.29E+05,619400,706800,687100,674600,640700,673800,673800,7.03E+05,694100,691400,688900,682600,719800,683100,690700,703800,749500,725600,7.33E+05,721700,737700,726500,730100,770400,755300,775900,795300,809100,806400,7.59E+05,779900,780700,818300,800600,801200,767400,786700,811300,855100,856900,829200,840700,861200,875800,850500,858400,876100,881200,872800,856200,840400,846900,897400,923700,932500,912100,929300,906400,880700,8.37E+05,856500,867400,924600
94222,83607,Idaho,3124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136700,134500,1.33E+05,133900,138100,1.39E+05,137700,135600,134800,139600,140700,140700,141700,143400,148200,1.44E+05,140600,148600,153900,158800,153900,166900,169900,1.68E+05,155500,160300,162100,164300,162500,1.64E+05,179600,176800,175400,164100,168900,177100,177100,178700,174600,179400,178300,179500,180700,186100,189700,197200,199200,205700,199900,206100,2.11E+05,213400,208100,202500,208400,211100,232200,
100459,99801,Alaska,3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344900,346900,330400,352700,371900,382400,385900,362200,355200,347500,348700,354200,362200,366700,344300,324600,334300,365100,365200,375800,3.65E+05,379800,344700,362300,352900,378300,375600,373900,350700,352900,350200,361900,369700,362800,385400,367300,373700,355600,377900,392700,399800,407100,390200,389200,373200,379100,378100,364100,384300,364300,360600,305800,323800,
58517,1851,Massachusetts,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159600,177800,186600,199600,199200,207700,2.13E+05,224200,229500,242900,244800,236300,226600,207100,213400,206200,220100,215400,237300,240100,239800,232600,229400,244700,240300,248300,216600,219500,215500,242700,241200,236300,229400,222600,238700,244100,252200,243300,2.44E+05,2.52E+05,258600,263400,258700,252300,263700,268800,280700,262300,2.72E+05,276200,2.74E+05,254900,240800,251700,2.41E+05,251800,238600,278800,
97811,94609,California,3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691300,687400,7.17E+05,728100,728400,731900,769300,731100,687900,6.74E+05,725700,752300,766500,758700,746800,751700,8.01E+05,797100,811200,799200,871500,892700,909600,906800,896300,874400,843100,855700,844300,869600,814400,851400,868400,852900,869700,837600,957400,916600,998800,943600,958900,893900,837200,887400,943300,
88493,70130,Louisiana,3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11E+05,3.12E+05,329900,3.27E+05,346700,343400,351700,328200,315400,304100,303700,305700,3.07E+05,313600,302400,329100,317800,368200,346200,355500,327400,346600,331400,332400,343700,349800,350600,339700,362500,
90318,74135,Oklahoma,3129,134900,136800,137700,132900,135900,142100,136800,130300,111300,117200,118300,138200,146200,1.48E+05,139700,134600,131400,127900,125600,121900,119500,129200,142100,151400,147700,146600,136700,139400,143300,153800,145100,140600,138400,139400,134300,134900,141500,143400,138500,127700,126800,130900,140600,138100,132800,127800,127100,123800,1.22E+05,124300,130100,132100,135800,140600,138500,1.32E+05,133800,1.36E+05,1.41E+05,135600,1.37E+05,139700,140500,142700,139900,136900,144600,145200,146500,138800,136700,144700,139800,138700,130800,132800,136100,137200,139600,1.42E+05,136700,137800,134800,140200,145200,148300,151700,148700,148800,145200,145200,135700,139100,140400,152800,158900,164100,161900,154900,150200,153200,161100,160800,157200,153200,153900,159400,159300,160300,160300,158600,159700,156900,1.60E+05,160900,161800,159400,155500,156800,1.58E+05,1.65E+05,161600,164300,156500,158600,1.58E+05,160300,168300,173100,177300,165900,163800
99754,98367,Washington,3130,268800,280700,302700,314900,289200,273800,261900,270100,292300,282800,267700,237300,243400,246600,248100,255700,254900,264400,248800,263100,271500,294300,301200,274100,2.62E+05,2.36E+05,253900,245700,242500,229800,229600,243300,263800,281700,284800,2.70E+05,251700,232100,229900,233800,240400,235400,221800,216400,227600,2.39E+05,216700,196800,194300,222700,226700,242800,236500,252600,229900,240200,2.50E+05,2.54E+05,269400,256900,270100,254800,253100,233700,228800,2.26E+05,238900,240900,228500,244300,243700,255100,242900,250900,260900,265200,266600,2.63E+05,267400,269300,264100,257100,252500,256600,2.56E+05,271300,270900,281100,272600,277400,273100,275700,284400,288900,293200,2.92E+05,3.03E+05,306200,303200,299800,303600,312200,321100,315600,322100,321700,332300,329500,330600,325800,327800,325200,330700,3.31E+05,3.36E+05,342100,343100,352100,351500,361400,353500,342800,349800,361300,373600,363100,363100,363700,,,,
