GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US2148006,2148006,"Louisville/Jefferson County metro government (balance), Kentucky",14158,2579,6897,1470,1179,581,1315,763,514,309,683,508,300,306,144,160,458,261,291,264,737,458,459,318,360,297,292,271,165,172,0,195,7261,1715,1389,795,473,426,1108,688,464,347,747,429,400,400,673,394,416,289,602,441,259,297,478,338,110,130,142,147,0,195
1600000US2255000,2255000,"New Orleans city, Louisiana",8352,1720,4087,962,747,364,685,284,120,162,197,156,185,176,208,164,114,124,165,103,659,369,341,281,550,506,83,75,0,214,33,61,4265,1179,548,424,374,248,485,334,62,106,311,264,301,213,248,188,401,199,658,365,255,221,320,321,167,122,114,112,21,35
1600000US2404000,2404000,"Baltimore city, Maryland",14709,2886,7219,1531,1393,745,751,476,177,229,6,12,378,278,900,570,910,561,896,464,509,315,779,454,423,279,97,114,0,203,0,203,7490,1841,1187,515,642,365,414,321,300,272,439,289,914,438,878,467,501,368,1028,583,315,260,525,324,252,260,95,117,0,203
1600000US2507000,2507000,"Boston city, Massachusetts",27907,4167,13738,2183,2195,764,1140,713,676,398,367,290,681,362,1573,769,1163,720,1536,650,1957,860,1241,612,346,367,699,542,164,251,0,210,14169,2651,1003,583,1580,758,779,483,76,105,845,336,1295,537,1483,661,775,416,1855,839,1363,492,1582,777,1259,601,274,308,0,210
1600000US2582000,2582000,"Worcester city, Massachusetts",9963,2310,4928,1408,321,248,402,331,752,471,785,479,462,358,211,216,249,253,523,650,443,404,221,199,498,387,61,106,0,210,0,210,5035,1443,134,164,239,200,689,576,597,488,265,271,207,228,253,270,1165,533,646,303,567,543,144,178,100,165,29,49,0,210
1600000US2622000,2622000,"Detroit city, Michigan",11279,2637,5744,1544,1230,849,700,405,558,428,402,248,96,105,526,380,518,376,310,266,179,246,423,282,324,226,238,178,77,90,163,269,5535,1389,396,358,240,283,467,366,331,305,204,146,459,280,537,341,580,423,408,315,383,332,494,340,779,301,209,213,48,80
1600000US2634000,2634000,"Grand Rapids city, Michigan",9361,2353,5040,1692,1065,585,878,595,434,358,327,264,299,231,536,348,633,662,328,295,160,170,117,127,263,271,0,170,0,170,0,170,4321,1089,1018,497,655,392,559,392,194,135,168,172,385,265,569,422,141,165,294,218,139,157,148,192,0,170,51,96,0,170
1600000US2743000,2743000,"Minneapolis city, Minnesota",17960,2607,9239,1705,1176,529,878,448,934,369,414,226,140,145,847,469,1810,882,1113,553,958,627,541,282,287,221,102,108,39,76,0,153,8721,1653,819,328,975,413,661,380,557,375,472,310,1439,681,1097,552,947,492,981,350,470,228,62,79,44,73,38,66,159,157
1600000US2758000,2758000,"St. Paul city, Minnesota",11848,2227,5206,1206,922,574,805,546,443,271,483,453,324,186,618,330,303,236,318,230,358,206,289,194,343,229,0,153,0,153,0,153,6642,1400,825,440,990,512,982,544,421,287,392,305,708,338,727,336,804,426,488,316,206,194,99,106,0,153,0,153,0,153
1600000US2938000,2938000,"Kansas City city, Missouri",16657,2810,9669,2227,1755,995,1018,632,1084,635,1070,559,464,463,435,413,620,420,591,382,575,355,757,410,544,407,505,363,251,187,0,190,6988,1515,782,575,1176,555,863,363,141,116,167,178,918,624,465,309,665,471,571,382,624,425,217,185,277,247,78,94,44,73
