"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,34892,"Womelsdorf","PA","Reading","Berks County",9897,132400,-0.000754716981132075,0.00151285930408472,0.0408805031446541,0.0231224574522628,0.00665734776303362,"2018-07","2018-Q3",135400,-0.0221565731166913,"2018-05"
2019-02-28,41649,"West Mansfield","OH","Bellefontaine","Logan County",9898,124300,0.000805152979066023,0.0196882690730107,0.19980694980695,0.0935050675494537,0.0382485321683392,"2019-02","2019-Q1",124300,0,"2019-02"
2019-02-28,7758,"Wanatah","IN","Michigan City-La Porte","La Porte County",9899,164400,-0.00303214069132808,-0.0335097001763668,0.0518234165067179,0.0374403686664104,0.0185481670821515,"2018-10","2018-Q4",172100,-0.0447414294015107,"2018-09"
2019-02-28,236482,"Pecan Acres","TX","Dallas-Fort Worth-Arlington","Tarrant County",9900,485200,-0.00144062564313645,-0.00614502253174928,0.00289375775113683,0.0525410476402388,0.0267572879340301,"2018-11","2018-Q4",488200,-0.00614502253174928,"2018-10"
2019-02-28,54520,"Springerville","AZ",,"Apache County",9901,125800,0.000795544948289578,0.0161550888529887,0.0120675784392599,0.0495055493760101,0.00225343406408118,"2007-05","2007-Q2",150200,-0.162450066577896,"2006-04"
2019-02-28,21206,"West Amwell","NJ","New York-Newark-Jersey City","Hunterdon County",9902,404400,-0.00369549150036955,-0.0129362948498902,0.0366572673673417,0.0176094851500697,0.00576732493491505,"2007-03","2007-Q1",458100,-0.117223313686968,"2004-12"
2019-02-28,27993,"Wintersville","OH","Weirton-Steubenville","Jefferson County",9903,91300,-0.00327510917030568,0.00550660792951542,0.0422374429223744,,,"2015-01","2015-Q1",104800,-0.12881679389313,
2019-02-28,25762,"Marlow","OK","Duncan","Stephens County",9904,72800,-0.00410396716826265,0.0153417015341702,0.116564417177914,0.0299931753498874,0.0186795797547001,"2019-01","2019-Q1",73100,-0.00410396716826265,"2019-01"
2019-02-28,31291,"Durham","NY",,"Greene County",9905,166000,-0.00240384615384615,-0.00658288450029922,0.0304158907510863,0.0248879960108817,-0.00220201039850543,"2007-07","2007-Q3",185900,-0.107046799354492,"2005-09"
2019-02-28,53438,"Mount Olive","AL","Birmingham-Hoover","Jefferson County",9906,156000,0.00321543408360129,0.00905562742561449,0.028345418589321,0.0365002266387304,0.0128506382677669,"2019-02","2019-Q1",156000,0,"2019-02"
2019-02-28,46128,"Lakehurst","NJ","New York-Newark-Jersey City","Ocean County",9907,163800,0.0018348623853211,0.00122249388753056,0.0622568093385214,0.0259589474157331,-0.0149354383087735,"2006-08","2006-Q3",227700,-0.280632411067194,"2004-06"
2019-02-28,22890,"Saint Charles","IA","Des Moines-West Des Moines","Madison County",9908,201600,-0.0024740227610094,0.00749625187406297,0.0712008501594049,0.0549331029227038,0.0381801711228769,"2019-01","2019-Q1",202100,-0.0024740227610094,"2018-12"
2019-02-28,399043,"South Beaver","PA","Pittsburgh","Beaver County",9909,164200,0.00489596083231334,0.01671826625387,0.0498721227621483,0.0368848216121431,0.0266712008203935,"2018-06","2018-Q2",165300,-0.00665456745311555,"2018-05"
2019-02-28,42697,"New Haven","NY","Syracuse","Oswego County",9910,114600,0.0026246719160105,0.0513761467889908,0.158746208291203,0.057873412194742,0.0341655620879522,"2019-02","2019-Q1",114600,0,"2019-02"
2019-02-28,397267,"Fairfield","PA","Williamsport","Lycoming County",9911,206200,-0.00241896468311563,-0.00145278450363196,0.0167652859960552,0.0071336736561276,,"2016-10","2016-Q4",211200,-0.0236742424242424,"2016-08"
2019-02-28,51037,"Bloomville","OH","Tiffin","Seneca County",9912,93200,-0.00639658848614072,0.011943539630836,0.131067961165049,0.0441314929014331,0.0250108282171768,"2019-01","2019-Q1",93800,-0.00639658848614072,"2018-12"
2019-02-28,395480,"Cooper","PA","DuBois","Clearfield County",9913,65500,0.0123647604327666,0.0547504025764895,-0.00907715582450832,0.0218162259375894,0.0120605973513932,"2017-09","2017-Q3",66900,-0.0209267563527653,"2017-08"
2019-02-28,395698,"Castile","NY",,"Wyoming County",9914,106400,0.00282752120640905,0.0104463437796771,0.0879345603271984,0.0516887389107441,0.0312726199628517,"2019-02","2019-Q1",106400,0,"2019-02"
2019-02-28,397574,"Washington","PA","York-Hanover","York County",9915,220000,0.00273473108477666,0,0.0556621880998081,0.0493624935004531,0.00962707549256425,"2018-10","2018-Q4",220500,-0.00226757369614512,"2018-10"
2019-02-28,37619,"Brownsville","OR","Albany","Linn County",9916,260400,0.00540540540540541,0.0239874164372788,0.0872651356993737,0.109476000877871,0.0424050587440987,"2019-02","2019-Q1",260400,0,"2019-02"
2019-02-28,9808,"Coward","SC","Florence","Florence County",9917,81400,0.0277777777777778,0.0896921017402945,0.279874213836478,0.0342063341157302,0.0189011753170079,"2019-02","2019-Q1",81400,0,"2019-02"
2019-02-28,10069,"Alexandria","OH","Columbus","Licking County",9918,254900,0.00830696202531645,0.0286521388216303,0.0805426027977957,0.00252987659888038,0.049189206652595,"2014-12","2014-Q4",309900,-0.177476605356567,"2014-03"
2019-02-28,15705,"New York Mills","NY","Utica-Rome","Oneida County",9919,123500,0.00570032573289902,0.0016220600162206,0.0501700680272109,0.0210202572236031,0.0188126042903245,"2018-10","2018-Q4",123800,-0.0024232633279483,"2018-10"
2019-02-28,56158,"Munsons Corners","NY","Cortland","Cortland County",9920,142000,0.00141043723554302,0.0128388017118402,0.0502958579881657,0.0294801935287787,0.02007836444303,"2019-02","2019-Q1",142000,0,"2019-02"
2019-02-28,398566,"Hunter","NY",,"Greene County",9921,206000,0.000971817298347911,0.00930916217540421,0.0819327731092437,0.0354139943909804,0.00664425443175731,"2007-07","2007-Q3",208100,-0.0100913022585296,"2007-05"
2019-02-28,21633,"Brookport","IL","Paducah","Massac County",9922,48800,-0.00408163265306122,-0.00408163265306122,0.178743961352657,,,"2018-12","2018-Q4",49300,-0.0101419878296146,"2018-11"
2019-02-28,11933,"Hodgen","OK","Fort Smith","LeFlore County",9923,79200,-0.0124688279301746,-0.01,0.0673854447439353,0.071402027941007,0.0345336174804591,"2018-09","2018-Q3",81500,-0.0282208588957055,"2018-07"
2019-02-28,41193,"Tebbetts","MO","Jefferson City","Callaway County",9924,184200,0.00821018062397373,0.0199335548172757,0.183804627249357,0.0924148235937155,0.0366655101884756,"2019-02","2019-Q1",184200,0,"2019-02"
2019-02-28,45144,"Elmira","OR","Eugene","Lane County",9925,342100,0.000292397660818713,0.0139300533491405,0.108195659216067,0.107092112141699,0.0351798945816884,"2019-02","2019-Q1",342100,0,"2019-02"
2019-02-28,397221,"Somerset","PA","Pittsburgh","Washington County",9926,165500,-0.0012070006035003,0.00060459492140266,0.0636246786632391,0.0442237574201561,0.0238091943161467,"2018-12","2018-Q4",165900,-0.00241109101868596,"2018-12"
2019-02-28,198621,"Village Green","NY","Syracuse","Onondaga County",9927,124600,0.0040290088638195,0.0204750204750205,0.0797227036395147,0.043512640817106,0.0223397695613377,"2019-02","2019-Q1",124600,0,"2019-02"
2019-02-28,43979,"Atwater","MN","Willmar","Kandiyohi County",9928,126100,-0.00708661417322835,0.00799360511590727,0.142210144927536,0.0449774405815395,0.0163704506013931,"2019-01","2019-Q1",127000,-0.00708661417322835,"2019-01"
2019-02-28,397077,"Wilmington","PA","New Castle","Lawrence County",9929,174300,-0.00228963938179737,0.0133720930232558,0.0449640287769784,0.0363536292724533,0.0172496734983574,"2019-01","2019-Q1",174700,-0.00228963938179737,"2019-01"
2019-02-28,16768,"Andover","NH","Concord","Merrimack County",9930,232200,0.00129366106080207,0.00825010855405992,0.115809706871696,0.0627251792640884,0.0180316941035146,"2019-02","2019-Q1",232200,0,"2019-02"
2019-02-28,26846,"Rosemont","IL","Chicago-Naperville-Elgin","Cook County",9931,236900,-0.00754084625052367,-0.00878661087866109,0.0656770130454341,0.0621997424444969,0.00357280328047649,"2006-08","2006-Q3",323700,-0.268149521161569,"2003-12"
2019-02-28,9040,"Normandy","TN","Shelbyville","Bedford County",9932,187700,-0.00424403183023873,0.00320684126135756,0.0622524052065648,0.083147766466058,0.042411746524913,"2019-01","2019-Q1",188500,-0.00424403183023873,"2018-12"
2019-02-28,27359,"Syracuse","NE",,"Otoe County",9933,153000,-0.00325732899022801,0.0112359550561798,0.093638313080772,0.0569311272456803,0.0299514910802818,"2019-01","2019-Q1",153500,-0.00325732899022801,"2018-12"
2019-02-28,211319,"Hallam","PA","York-Hanover","York County",9934,140900,0.00714796283059328,0.00642857142857143,0.0165945165945166,0.0398375860640336,0.00107086502476128,"2007-07","2007-Q3",150800,-0.0656498673740053,"2006-08"
2019-02-28,398139,"Fairview","PA","Pittsburgh","Butler County",9935,131600,-0.0112697220135237,-0.0222882615156018,-0.0337738619676946,0.00214134723964232,,"2018-07","2018-Q3",137300,-0.0415149308084487,"2017-12"
2019-02-28,24535,"Edgemoor","SC","Charlotte-Concord-Gastonia","Chester County",9936,122500,0.00657354149548069,0.0524054982817869,0.228686058174524,0.103689467666495,0.0314249665933537,"2019-02","2019-Q1",122500,0,"2019-02"
2019-02-28,12545,"Mantorville","MN","Rochester","Dodge County",9937,309600,-0.00578034682080925,-0.00321957501609787,0.0537780803267529,0.0533912500819598,0.0375239927216742,"2018-12","2018-Q4",312000,-0.00769230769230769,"2018-11"
2019-02-28,22401,"Newmanstown","PA","Lebanon","Lebanon County",9938,171600,0.00292226767971946,0.00941176470588235,0.0232558139534884,0.0252291129286757,0.000996111627570739,"2019-02","2019-Q1",171600,0,"2019-02"
2019-02-28,53852,"Pembroke","KY","Clarksville","Christian County",9939,154300,-0.00451612903225806,0.0184818481848185,0.138745387453875,0.0433505952203905,0.0205493715189353,"2019-01","2019-Q1",155000,-0.00451612903225806,"2018-12"
2019-02-28,399253,"Fair Haven","VT","Rutland","Rutland County",9940,133400,0,-0.00298953662182362,0.0389408099688473,0.0173605249073379,,"2018-11","2018-Q4",133800,-0.00298953662182362,"2018-11"
2019-02-28,45344,"Frederic","MI",,"Crawford County",9941,102900,0.00194741966893866,0.0228628230616302,0.0436105476673428,0.0886294080770014,0.0133723687720233,"2007-02","2007-Q1",105800,-0.0274102079395085,"2006-09"
2019-02-28,398302,"Antrim","NH","Manchester-Nashua","Hillsborough County",9942,206200,0.00634455832113226,0.0248508946322068,0.114594594594595,0.0675679778984486,0.0167740230487943,"2019-02","2019-Q1",206200,0,"2019-02"
2019-02-28,18442,"Hamlet","IN",,"Starke County",9943,111600,-0.008,0.0182481751824818,0.237250554323725,0.0821545026406028,0.0272390400853502,"2019-01","2019-Q1",112500,-0.008,"2018-12"
2019-02-28,47812,"Springville","CA","Visalia-Porterville","Tulare County",9944,302800,-0.00230642504118616,0.00198544010589014,0.0825884876653557,0.0642382545796052,0.00200340516684849,"2006-07","2006-Q3",347600,-0.128883774453395,"2005-05"
2019-02-28,47743,"Solon Springs","WI","Duluth","Douglas County",9945,155000,0.00518806744487678,0.00584036340038936,0.039570757880617,0.0431279794149309,0.0238940706997788,"2019-02","2019-Q1",155000,0,"2019-02"
2019-02-28,26601,"Porum","OK",,"McIntosh County",9946,95700,-0.0214723926380368,-0.0294117647058823,0.12987012987013,0.0496739036047871,0.022779130790757,"2018-12","2018-Q4",98900,-0.032355915065723,"2018-10"
2019-02-28,9379,"Walcott","IA","Davenport-Moline-Rock Island","Scott County",9947,184500,0.00380848748639826,0.0388513513513514,0.0336134453781513,0.0317580697230473,0.0257361784725847,"2019-02","2019-Q1",184500,0,"2019-02"
2019-02-28,397256,"Monaghan","PA","York-Hanover","York County",9948,249800,0.000801282051282051,0.00240770465489567,0.0473794549266247,0.0340429724105251,0.00820468559415066,"2019-02","2019-Q1",249800,0,"2019-02"
2019-02-28,45973,"Julian","NC","Greensboro-High Point","Guilford County",9949,166400,0.00422450211225106,0.040650406504065,0.203181489515546,0.0668549264405958,0.0292685121563536,"2019-02","2019-Q1",166400,0,"2019-02"
2019-02-28,53994,"Prairie City","IA","Newton","Jasper County",9950,152700,0.00131147540983607,0.00992063492063492,0.0401907356948229,0.0502537148492581,0.02663742983974,"2019-02","2019-Q1",152700,0,"2019-02"
2019-02-28,47828,"Stanton","TN","Brownsville","Haywood County",9951,73500,-0.0040650406504065,-0.0226063829787234,0.072992700729927,0.0724857139346553,0.0358089985130416,"2018-10","2018-Q4",76000,-0.0328947368421053,"2018-05"
2019-02-28,9310,"Vernonia","OR","Portland-Vancouver-Hillsboro","Columbia County",9952,226000,-0.0022075055187638,0.00757913508693714,0.069569332702319,0.0839925523754199,0.0271440260122309,"2019-01","2019-Q1",226500,-0.0022075055187638,"2018-12"
2019-02-28,21525,"Boling","TX","El Campo","Wharton County",9953,103500,-0.000965250965250965,-0.00192864030858245,0.144911504424779,0.0776855785703452,0.0359542916309159,"2018-12","2018-Q4",103800,-0.00289017341040462,"2018-11"
2019-02-28,36379,"Yorkville","NY","Utica-Rome","Oneida County",9954,91900,0.00878155872667398,0.0132304299889746,0.0624277456647399,0.0474121239410956,0.0193125551050608,"2019-02","2019-Q1",91900,0,"2019-02"
2019-02-28,47877,"Streetman","TX",,"Freestone County",9955,297900,0.00100806451612903,0.0077807848443843,0.0813067150635209,0.057173532558692,0.0350426053779775,"2019-02","2019-Q1",297900,0,"2019-02"
2019-02-28,20467,"Sherrill","NY","Utica-Rome","Oneida County",9956,149000,0,0.00880162491536899,0.0434173669467787,0.0314949801945492,0.0207809269294801,"2019-02","2019-Q1",149000,0,"2019-02"
2019-02-28,397079,"Aurelius","NY","Auburn","Cayuga County",9957,134000,0.00224382946896036,-0.00297619047619048,-0.0168745414526779,0.0144897629038563,0.0174617422673917,"2018-08","2018-Q3",137700,-0.0268700072621641,"2017-11"
2019-02-28,12017,"Huntsville","OH","Bellefontaine","Logan County",9958,202200,-0.00197433366238894,0.0176144942123805,0.0558746736292428,0.0408703335388474,0.0274712480315746,"2019-01","2019-Q1",202600,-0.00197433366238894,"2019-01"
2019-02-28,50795,"Attica","OH","Tiffin","Seneca County",9959,88800,-0.00671140939597316,0.00452488687782805,0.115577889447236,0.0393944103442276,0.0115067340756867,"2006-09","2006-Q3",90600,-0.0198675496688742,"2006-02"
2019-02-28,398787,"Hanover","PA","Pittsburgh","Washington County",9960,139000,-0.00501073729420186,-0.0231904427266339,-0.0211267605633803,0.0581097190325439,0.0354629865094533,"2018-04","2018-Q2",143400,-0.0306834030683403,"2018-01"
2019-02-28,23820,"Bridgeport","TX","Dallas-Fort Worth-Arlington","Wise County",9961,131000,-0.00152439024390244,0.0131477184841454,0.104553119730185,0.0695450679717595,0.0314657003001944,"2019-01","2019-Q1",131200,-0.00152439024390244,"2019-01"
2019-02-28,24421,"Downs","IL","Bloomington","McLean County",9962,183000,0.00164203612479475,-0.0113452188006483,-0.0493506493506494,0.00612177069952646,0.00551909004187889,"2018-01","2018-Q1",195200,-0.0625,"2017-08"
2019-02-28,202664,"Oakwood","OH",,"Paulding County",9963,34400,0.026865671641791,0.065015479876161,0.451476793248945,0.103742662730538,,"2019-02","2019-Q1",34400,0,"2019-02"
2019-02-28,397735,"Washington","PA","Harrisburg-Carlisle","Dauphin County",9964,167000,0.00541842263696568,0.0251688152240638,0.092217135382603,0.0397907453618254,0.0195529926009399,"2019-02","2019-Q1",167000,0,"2019-02"
2019-02-28,396666,"Leith-Hatfield","PA","Pittsburgh","Fayette County",9965,160200,-0.0024906600249066,0.00501882057716437,0.0171428571428571,0.0191558272503791,0.014661714668458,"2015-08","2015-Q3",168900,-0.0515097690941385,"2015-07"
2019-02-28,9641,"Spring Valley","OH","Dayton","Greene County",9966,271500,0.000737191301142647,0.0160928143712575,0.0838323353293413,0.0621875949627375,0.0305735446760866,"2019-02","2019-Q1",271500,0,"2019-02"
2019-02-28,18198,"Freemansburg","PA","Allentown-Bethlehem-Easton","Northampton County",9967,162400,0.00619578686493185,0.00869565217391304,0.055230669265757,0.040282218318501,-0.00110166964501313,"2007-05","2007-Q2",186100,-0.127350886620097,"2005-06"
2019-02-28,40859,"Shawsville","VA","Blacksburg-Christiansburg-Radford","Montgomery County",9968,138200,0,0.00582241630276565,0.0606293169608596,0.0448092595436456,0.0128787196701385,"2006-07","2006-Q3",139300,-0.00789662598707825,"2006-04"
2019-02-28,10638,"Burton","TX","Brenham","Washington County",9969,150300,-0.0026542800265428,0,0.0667139815471966,0.0970175333234131,0.0509965211275145,"2019-01","2019-Q1",150700,-0.0026542800265428,"2018-11"
2019-02-28,19851,"Park Hills","KY","Cincinnati","Kenton County",9970,196300,0.0040920716112532,0.0139462809917355,0.0261369576581286,0.0414814943869954,0.0197686976232891,"2019-02","2019-Q1",196300,0,"2019-02"
2019-02-28,51108,"Boyne Falls","MI",,"Charlevoix County",9971,148500,-0.0119760479041916,-0.01,0.0539389638041164,-0.0196604560589038,-0.0402727115048072,"2008-06","2008-Q2",259800,-0.428406466512702,
2019-02-28,40534,"Remington","IN","Chicago-Naperville-Elgin","Jasper County",9972,127300,0,0.00871632329635499,0.119613016710642,0.0749319134514517,,"2019-02","2019-Q1",127300,0,"2019-02"
2019-02-28,397056,"Gilpin","PA","Pittsburgh","Armstrong County",9973,117400,-0.000851063829787234,0.00686106346483705,0.0435555555555555,0.0301430026287244,0.00810081077578606,"2019-01","2019-Q1",117500,-0.000851063829787234,"2019-01"
2019-02-28,166409,"Argentine","MI","Flint","Genesee County",9974,278400,0.0108932461873638,0.0179159049360146,0.0999604899249309,0.0939471989924352,0.0430210380321947,"2019-02","2019-Q1",278400,0,"2019-02"
2019-02-28,396644,"Nanty-Glo","PA","Johnstown","Cambria County",9975,32400,-0.0662824207492795,-0.10989010989011,-0.151832460732984,-0.0464562198044001,,"2016-02","2016-Q1",44400,-0.27027027027027,
2019-02-28,24678,"Farmersville","OH","Dayton","Montgomery County",9976,157900,0.00190355329949239,0.0200258397932817,0.128663330950679,0.06750933430463,0.0226623738058722,"2019-02","2019-Q1",157900,0,"2019-02"
2019-02-28,43523,"Teachey","NC",,"Duplin County",9977,100200,-0.00199203187250996,-0.00496524329692155,0.12710911136108,0.0648080557087856,0.0247072442065104,"2018-09","2018-Q3",102600,-0.0233918128654971,"2018-08"
2019-02-28,45835,"Hudson Bend","TX","Austin-Round Rock","Travis County",9978,499400,0.00929668552950687,0.0350259067357513,0.120987654320988,0.0816492148379837,0.0311435261011217,"2019-02","2019-Q1",499400,0,"2019-02"
2019-02-28,45271,"Fillmore","IN","Indianapolis-Carmel-Anderson","Putnam County",9979,151900,0.000658761528326746,0.00396563119629874,0.175696594427245,0.0707972960229668,0.0301165939497623,"2019-02","2019-Q1",151900,0,"2019-02"
2019-02-28,8708,"Dubois","IN","Jasper","Dubois County",9980,122100,-0.00731707317073171,0.00164068908941756,0.126383763837638,0.0713710607744156,0.0368828082166521,"2019-01","2019-Q1",123000,-0.00731707317073171,"2018-12"
2019-02-28,44650,"Climax","MI","Kalamazoo-Portage","Kalamazoo County",9981,154600,0.0111183780248528,0.0567327409432673,0.168556311413454,0.0454367651522816,0.0196995739048689,"2019-02","2019-Q1",154600,0,"2019-02"
2019-02-28,399202,"Lackawannock","PA","Youngstown-Warren-Boardman","Mercer County",9982,136600,0.0111028867505551,0.0332829046898638,0.0580945003872967,0.0262517026388589,0.0253962940177226,"2019-02","2019-Q1",136600,0,"2019-02"
2019-02-28,33711,"Rockford","OH","Celina","Mercer County",9983,107400,-0.00555555555555556,-0.00371057513914657,0.0427184466019417,-0.000186115776900198,0.0321058791866045,"2013-09","2013-Q3",108500,-0.0101382488479263,"2013-07"
2019-02-28,12339,"Lawnside","NJ","Philadelphia-Camden-Wilmington","Camden County",9984,156100,0.0129785853341986,0.0490591397849462,0.169288389513109,0.0409800372089715,-0.00648874679113831,"2007-10","2007-Q4",179600,-0.130846325167038,"2005-09"
2019-02-28,52636,"Inman","KS","McPherson","McPherson County",9985,140400,0.00285714285714286,0.0173913043478261,0.0384615384615385,0.0534840614807244,0.0143962918259857,"2019-02","2019-Q1",140400,0,"2019-02"
2019-02-28,16825,"Aspinwall","PA","Pittsburgh","Allegheny County",9986,274800,0.00109289617486339,-0.00290275761973875,-0.061154765971985,0.0652882965722448,0.0444413995046915,"2018-03","2018-Q1",293100,-0.0624360286591607,"2017-09"
2019-02-28,26342,"Otto","NC",,"Macon County",9987,165800,0,0.0298136645962733,0.0724450194049159,0.0228357371035082,0.000848335641212783,"2007-04","2007-Q2",181400,-0.0859977949283352,"2006-02"
2019-02-28,397144,"Taylor","PA","Altoona","Blair County",9988,138000,-0.0212765957446809,-0.0541466758053461,-0.0247349823321555,0.0214602269493558,0.0105104191196563,"2017-01","2017-Q1",157400,-0.123252858958069,"2016-04"
2019-02-28,397967,"Polkton","MI","Grand Rapids-Wyoming","Ottawa County",9989,242100,0.0146689019279128,0.0417383820998279,0.125,0.0899285085372992,0.0528891483856171,"2019-02","2019-Q1",242100,0,"2019-02"
2019-02-28,4201,"Converse","IN","Peru","Miami County",9990,99700,0.00605449041372351,0.031023784901758,0.149942329873126,0.0408808054191652,0.0166789809223205,"2019-02","2019-Q1",99700,0,"2019-02"
2019-02-28,202321,"Mount Healthy Heights","OH","Cincinnati","Hamilton County",9991,102600,0.0128331688055281,0.0321931589537223,0.133701657458564,0.0728080721876425,0.0180427309336697,"2005-04","2005-Q2",107200,-0.042910447761194,"2004-11"
2019-02-28,399168,"Clearfield","PA","Pittsburgh","Butler County",9992,169700,0.000589622641509434,0.00951814396192742,-0.0297312750142939,0.00982960149694478,0.0139817411691043,"2018-04","2018-Q2",175300,-0.0319452367370223,"2017-05"
2019-02-28,6223,"North Falmouth","MA","Barnstable Town","Barnstable County",9993,546400,-0.0103242166274226,-0.0174429059521669,0.0772870662460568,0.0440299456021742,0.0239604766655968,"2018-10","2018-Q4",556600,-0.0183255479698167,"2018-08"
2019-02-28,27890,"West Wyomissing","PA","Reading","Berks County",9994,155200,0.00129032258064516,0.00779220779220779,0.0914205344585091,0.0512187128694275,0.00935567872845278,"2007-06","2007-Q2",155600,-0.0025706940874036,"2007-04"
2019-02-28,30487,"Blasdell","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",9995,129600,0.00232018561484919,0.00856031128404669,0.117241379310345,0.0707031349599001,0.0430823759761385,"2019-02","2019-Q1",129600,0,"2019-02"
2019-02-28,48943,"Cambridge","IA","Ames","Story County",9996,184900,0.00162513542795233,0.0159340659340659,0.0198565912851627,0.0435596122701947,0.0272578647474062,"2018-06","2018-Q2",185200,-0.00161987041036717,"2018-05"
2019-02-28,397708,"South Blooming Grove","NY","New York-Newark-Jersey City","Orange County",9997,342500,-0.000583600817041144,-0.00291120815138282,0.0977564102564103,0.108106093184543,0.0214154082946789,"2018-12","2018-Q4",343500,-0.00291120815138282,"2018-12"
2019-02-28,12604,"Mason","WI",,"Bayfield County",9998,128400,0.00626959247648903,0.0388349514563107,0.187789084181314,0.0579088477426406,0.0139401533410333,"2019-02","2019-Q1",128400,0,"2019-02"
2019-02-28,29815,"Skandia","MI","Marquette","Marquette County",9999,137800,-0.00361532899493854,0.0147275405007364,0.0824823252160251,0.085339539056368,0.0356261279303915,"2019-01","2019-Q1",138300,-0.00361532899493854,"2019-01"
2019-02-28,42265,"Gleason","TN","Martin","Weakley County",10000,64900,0.0062015503875969,0.0417335473515249,0.0834724540901502,0.0306758487184868,0.0183679978171842,"2019-02","2019-Q1",64900,0,"2019-02"
2019-02-28,45286,"Fleming","NY","Auburn","Cayuga County",10001,164300,0.0012187690432663,-0.00665054413542926,0.00182926829268293,0.0226408891808034,0.0139817829533122,"2018-08","2018-Q3",171100,-0.0397428404441847,"2018-04"
2019-02-28,32618,"Maben","MS",,"Webster County",10002,116700,0,0.00603448275862069,0.0609090909090909,0.0667013124008333,,"2019-02","2019-Q1",116700,0,"2019-02"
2019-02-28,11195,"Earlham","IA","Des Moines-West Des Moines","Madison County",10003,191800,-0.00775995861355406,-0.017921146953405,0.0126715945089757,0.0519395435458729,0.0302292150296128,"2018-10","2018-Q4",195500,-0.018925831202046,"2018-04"
2019-02-28,19788,"Osseo","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",10004,228400,0.00307422046552481,0.0115146147032772,0.113603120429059,0.0820194703857835,0.0302129984173101,"2019-02","2019-Q1",228400,0,"2019-02"
2019-02-28,52634,"Ingram","TX","Kerrville","Kerr County",10005,186200,0.00594273365748244,0.0152671755725191,0.154370737755735,0.0455834048407162,0.0287081973506227,"2019-02","2019-Q1",186200,0,"2019-02"
2019-02-28,397191,"South Coventry","PA","Philadelphia-Camden-Wilmington","Chester County",10006,332000,0.00758725341426404,0.0174685871897027,0.0281820997212759,0.0353966990810635,0.0125055484056924,"2019-02","2019-Q1",332000,0,"2019-02"
2019-02-28,27062,"Shelbina","MO",,"Shelby County",10007,69400,0.0101892285298399,0.04047976011994,0.0981012658227848,0.0476093266196551,,"2019-02","2019-Q1",69400,0,"2019-02"
2019-02-28,54113,"Reynoldsville","PA",,"Jefferson County",10008,59200,0.00851788756388416,0.034965034965035,0.1699604743083,0.0398209161958065,0.0278054572583399,"2019-02","2019-Q1",59200,0,"2019-02"
2019-02-28,398102,"East Hopewell","PA","York-Hanover","York County",10009,247200,0.00692464358452138,0.0210656753407683,0.0550576184379001,0.0597960854892177,-0.000725253964232064,"2006-10","2006-Q4",275300,-0.102070468579731,"2005-08"
2019-02-28,29164,"Pleasantville","OH","Columbus","Fairfield County",10010,155300,0.00909681611435997,0.0367156208277704,0.0837404047452896,0.102594218780638,0.0459472444785591,"2019-02","2019-Q1",155300,0,"2019-02"
2019-02-28,46013,"Kenilworth","IL","Chicago-Naperville-Elgin","Cook County",10011,1323800,0.000755972180223768,-0.00593226702710821,-0.0173693586698337,0.0214020146902336,-0.0104882163227836,"2006-09","2006-Q3",1693800,-0.218443735978274,"2003-04"
2019-02-28,48830,"Barnesville","GA","Atlanta-Sandy Springs-Roswell","Lamar County",10012,82000,0.00490196078431373,0.0353535353535354,0.190130624092888,0.0750670439719554,,"2019-02","2019-Q1",82000,0,"2019-02"
2019-02-28,8674,"Double Oak","TX","Dallas-Fort Worth-Arlington","Denton County",10013,493000,0.00305188199389624,0.010660106601066,0.0422832980972516,0.068184165858223,0.0404862338495915,"2019-02","2019-Q1",493000,0,"2019-02"
2019-02-28,31101,"Crescent","PA","Pittsburgh","Allegheny County",10014,156800,0.000638162093171666,0.0181818181818182,0.0432468396540253,0.0690382892633883,0.0323002710979341,"2019-02","2019-Q1",156800,0,"2019-02"
2019-02-28,47115,"Pinebluff","NC","Pinehurst-Southern Pines","Moore County",10015,152100,0.00396039603960396,0.0160320641282565,0.0856531049250535,0.029064889332385,0.0113999886220733,"2019-02","2019-Q1",152100,0,"2019-02"
2019-02-28,7341,"Swedesboro","NJ","Philadelphia-Camden-Wilmington","Gloucester County",10016,181200,0.00666666666666667,0.0139899272523783,0.0596491228070175,0.0225275915517633,-0.00721107429283974,"2006-10","2006-Q4",207100,-0.125060357315307,"2005-08"
2019-02-28,37876,"Churchville","MD","Baltimore-Columbia-Towson","Harford County",10017,378700,-0.00446898002103049,-0.0023709167544784,0.0254535607906851,0.0327780518564669,0.00945137089903669,"2006-09","2006-Q3",395300,-0.0419934227169239,"2005-06"
2019-02-28,8530,"Emmett","MI","Detroit-Warren-Dearborn","Saint Clair County",10018,180800,-0.0114816839803171,-0.0163220892274211,0.0536130536130536,,,"2018-11","2018-Q4",183800,-0.0163220892274211,"2018-09"
2019-02-28,10704,"Cape May","NJ","Ocean City","Cape May County",10019,608700,0.0106259339199734,0.0332710914955016,0.0350280564529842,0.0649896758870201,0.0121976899520402,"2006-03","2006-Q1",647100,-0.0593416782568382,"2005-07"
